stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
6638,6638,"SB BOWNESS RD@BOWWOOD DR NW",,  51.079760,-114.173233,,,0
6639,6639,"SB BOWNESS RD@52 ST NW",,  51.077121,-114.170481,,,0
6640,6640,"WB RIVERBEND DR@RIVERBEND DR SE",,  50.973717,-114.020799,,,0
6641,6641,"NB DGLS WDS DR@DGLSDALE BV SE",,  50.943417,-114.002363,,,0
6642,6642,"SB DGLS WOODS DR@DGLS WDS HL SE",,  50.943850,-113.990161,,,0
6643,6643,"EB HAWKSTONE DR@HAWKWOOD DR NW",,  51.135582,-114.180702,,,0
6644,6644,"NB 26 ST@DOVER RDG DR SE",,  51.019130,-113.998905,,,0
6645,6645,"EB 14 AV@19 ST NW",,  51.065096,-114.105521,,,0
6646,6646,"WB 14 AV@14 ST NW",,  51.064479,-114.098080,,,0
6647,6647,"EB CHAPALA WY@CHAPMAN LI SE",,  50.880641,-114.026672,,,0
6648,6648,"NB 53 ST@VRSTY DR NW",,  51.093938,-114.164412,,,0
6649,6649,"WB 34 AV@28 ST SE",,  51.023388,-113.992041,,,0
6650,6650,"SB CE ST@LAYCOOK DR NW",,  51.095533,-114.062581,,,0
6651,6651,"SB CE ST@40 AV NW",,  51.088284,-114.062612,,,0
6652,6652,"SB CE ST@38 AV NW",,  51.086744,-114.062538,,,0
6653,6653,"SB CE ST@36 AV NW",,  51.084676,-114.062569,,,0
6654,6654,"SB CE ST@16 AV NW",,  51.066302,-114.062705,,,0
6655,6655,"SB CE ST@12 AV NW",,  51.062964,-114.062660,,,0
6656,6656,"NB CE ST@SAMIS RD NE",,  51.055526,-114.062317,,,0
6657,6657,"NB CE ST@10 AV NE",,  51.061860,-114.062402,,,0
6658,6658,"NB CE ST@16 AV NE",,  51.067383,-114.062380,,,0
6659,6659,"NB CE ST@36 AV NE",,  51.085336,-114.062356,,,0
6660,6660,"NB CE ST@38 AV NE",,  51.087503,-114.062347,,,0
6661,6661,"NB CE ST@40 AV NE",,  51.089094,-114.062303,,,0
6662,6662,"NB CE ST@MCKNIGHT BV NE",,  51.096792,-114.062229,,,0
6663,6663,"sb FALCONRIDGE BV @ CASTLERIDGE BV NE",,  51.099141,-113.958595,,,0
6665,6665,"SB SARCEE RD@40 AV SW",,  51.017637,-114.134990,,,0
6666,6666,"NB CE ST@8 AV NE",,  51.060151,-114.062396,,,0
6667,6667,"sb FALCONRIDGE BV @ MARTINWOOD RD NE",,  51.116225,-113.946968,,,0
6668,6668,"nb FALCONRIDGE BV @ 64 AV NE",,  51.111321,-113.946563,,,0
6669,6669,"SB CE ST@4 AV SW",,  51.048931,-114.062978,,,0
6670,6670,"WB 33 AV@CROWCHILD TR SW",,  51.024928,-114.122402,,,0
6671,6671,"SB CROWCHILD TR@GLENMORE TR SW",,  50.998774,-114.118135,,,0
6672,6672,"NB CROWCHILD TR@54 AV SW",,  51.005410,-114.117666,,,0
6673,6673,"SB 52 ST@26 AV NE",,  51.075754,-113.958602,,,0
6674,6674,"EB RUNDLEHORN DR@52 ST NE",,  51.071525,-113.957523,,,0
6675,6675,"EB 33 AV@29 ST SW",,  51.024579,-114.127587,,,0
6676,6676,"NB CROWCHILD TR@BENEATH 26 AV SW",,  51.029840,-114.117676,,,0
6677,6677,"NB CROWCHILD TR@BENEATH 17 AV SW",,  51.037516,-114.113091,,,0
6678,6678,"EB 9 AV@11 ST SW",,  51.045226,-114.088154,,,0
6679,6679,"WB 33 AV@18 ST SW",,  51.024042,-114.105114,,,0
6680,6680,"NB 9 ST@64 AV NE",,  51.111642,-114.041168,,,0
6681,6681,"SB LAKE FRASER DR@S OF LK FRASER GA SE",,  50.938530,-114.067396,,,0
6682,6682,"WB 64 AV@9 ST NE",,  51.110726,-114.042284,,,0
6683,6683,"SB SARCEE RD@45 AV SW",,  51.013202,-114.138985,,,0
6684,6684,"NB SARCEE RD@RICHARDSON WY SW",,  51.013253,-114.138525,,,0
6685,6685,"EB 26 AV@28 ST SE",,  51.030456,-113.991283,,,0
6686,6686,"WB 26 AV@36 ST SE",,  51.030592,-113.982259,,,0
6687,6687,"EB 17 AV@33 ST SE",,  51.037690,-113.985778,,,0
6688,6688,"SB RADISSON DR@17 AV SE",,  51.038401,-113.986831,,,0
6689,6689,"SHAWVILLE BV @ SHAWVILLE GA SE",,  50.899016,-114.063152,,,0
6690,6690,"SB EDMONTON TR@16 AV NE",,  51.066527,-114.056253,,,0
6691,6691,"NB EDMONTON TR @ GREENVIEW DR NE",,  51.091737,-114.052252,,,0
6694,6694,"WB 46 AV@12 ST SE",,  51.012119,-114.036431,,,0
6695,6695,"SB 11 ST@70 AV SE",,  50.990683,-114.039964,,,0
6696,6696,"NB CROWFOOT GA@CROWFOOT CR NW",,  51.129338,-114.200109,,,0
6697,6697,"NB 53 ST@VRSTY ESTS DR NW",,  51.096860,-114.164347,,,0
6698,6698,"NB 11 ST@HERITAGE DR SE",,  50.987651,-114.039573,,,0
6699,6699,"WB RICHARD RD@RICHARDSON WY SW",,  51.011849,-114.123455,,,0
6700,6700,"WB RICHARD RD@MRC ENTR",,  51.010988,-114.127572,,,0
6702,6702,"NB RUNDLEHORN DR@26 AV NE",,  51.076514,-113.940860,,,0
6703,6703,"EB 50 AV@RICHARD RD SW",,  51.008645,-114.128501,,,0
6704,6704,"WB RUNDLEHORN DR@52 ST NE",,  51.071756,-113.959135,,,0
6705,6705,"EB CALIFORNIA BV@68 ST NE",,  51.072520,-113.934313,,,0
6706,6706,"WB 26 AV@66 ST NE",,  51.076214,-113.938681,,,0
6707,6707,"nb 36 ST @ RADCLIFFE DR SE",,  51.048543,-113.981420,,,0
6708,6708,"SB EDMONTON TR@25 AV NE",,  51.074819,-114.056212,,,0
6709,6709,"Franklin LRT Station (RADCLIFFE DR SE wb)",,  51.046485,-113.994753,,,0
6710,6710,"SB HIDDEN VLY DR@HIDDEN VLY GV NW",,  51.148649,-114.102296,,,0
6711,6711,"WB 61 AV@CE ST S",,  50.997801,-114.064271,,,0
6712,6712,"SB CE ST@61 AV SW",,  50.997316,-114.063945,,,0
6713,6713,"WB 66 AV@LYNNBK GA SE",,  50.994183,-114.018076,,,0
6714,6714,"EB 26 AV@RUNDLEHL DR NE",,  51.078054,-113.969560,,,0
6715,6715,"EB 26 AV@RUNDLEHL DR NE",,  51.077114,-113.965580,,,0
6716,6716,"EB 28 AV@60 ST NE",,  51.077933,-113.946264,,,0
6717,6717,"WB 28 AV@60 ST NE",,  51.078066,-113.947240,,,0
6718,6718,"WB 28 AV@58 ST NE",,  51.077661,-113.949638,,,0
6720,6720,"WB MONTGOMERY AV@16 AV NW",,  51.068673,-114.159633,,,0
6721,6721,"NB 10 ST@23 AV NW",,  51.073621,-114.084458,,,0
6722,6722,"WB 21 AV@12 ST NW",,  51.071509,-114.089231,,,0
6723,6723,"EB 16 AV@20A ST NW",,  51.066846,-114.108624,,,0
6724,6724,"EB 16 AV@19 ST NW",,  51.066826,-114.105299,,,0
6725,6725,"SB 19 ST@16 AV NW",,  51.066458,-114.106421,,,0
6726,6726,"SB 19 ST@20 AV NW",,  51.070127,-114.106392,,,0
6727,6727,"NB 19 ST@14 AV NW",,  51.065704,-114.106126,,,0
6728,6728,"EB 20 AV@10 ST NW",,  51.070478,-114.084341,,,0
6729,6729,"WB 14 AV@14 ST NW",,  51.064479,-114.098080,,,0
6730,6730,"Lions Park LRT Station (14 AV wb)",,  51.065272,-114.103555,,,0
6731,6731,"NB BOWNESS RD.NW@46 AVE NW",,  51.094436,-114.210861,,,0
6732,6732,"NB NOSE HL DR@SLVR SPRS RD NW",,  51.110221,-114.210853,,,0
6733,6733,"NB NOSE HL DR@SLVRCRK DR NW",,  51.114384,-114.208516,,,0
6734,6734,"NB NOSE HL DR@SLVR SPRS BV NW",,  51.116611,-114.206109,,,0
6735,6735,"SB EDMONTON TR@23 AV NE",,  51.073027,-114.056497,,,0
6736,6736,"WB JOHN LAURIE BV@NOSE HL DR NW",,  51.128236,-114.195401,,,0
6737,6737,"SB NOSE HL DR@SCENIC ACRS BV NW",,  51.117430,-114.205760,,,0
6738,6738,"SB NOSE HL DR@SCENIC ACRS GA NW",,  51.113761,-114.209582,,,0
6739,6739,"SB 85 ST@48 AV NW",,  51.095466,-114.211084,,,0
6740,6740,"WB MONTGOMERY BV@MONTGOMERY RD NW",,  51.068165,-114.163547,,,0
6741,6741,"NB BOWWOOD DR@BOWNESS RD NW",,  51.080363,-114.173967,,,0
6742,6742,"WB BOWNESS RD@73 ST NW",,  51.089049,-114.194389,,,0
6743,6743,"EB JUNIPER DR@PINE ST NW",,  51.090359,-114.224389,,,0
6744,6744,"EB 34 AV@80 ST NW",,  51.086892,-114.203831,,,0
6745,6745,"EB BOWNESS RD@77 ST NW",,  51.088836,-114.198629,,,0
6746,6746,"SB 63 ST@BOWWOOD DR NW",,  51.084780,-114.181081,,,0
6747,6747,"Martindale LRT Station sb",,  51.117771,-113.967646,,,0
6748,6748,"Brentwood LRT Station eb",,  51.086657,-114.132181,,,0
6749,6749,"EB SUNRDG BV@27 ST NE",,  51.076807,-113.994073,,,0
6750,6750,"Brentwood LRT Station nb",,  51.086768,-114.132688,,,0
6751,6751,"Brentwood LRT Station nb",,  51.086682,-114.132479,,,0
6752,6752,"Brentwood LRT Station",,  51.086952,-114.132834,,,0
6753,6753,"NB NORTH HAVEN DR @ 56 AV NW",,  51.103441,-114.085653,,,0
6754,6754,"NB HOME RD@46 ST NW",,  51.071098,-114.164324,,,0
6755,6755,"SB EDMONTON TR@21 AV NE",,  51.071143,-114.056317,,,0
6756,6756,"NB 31 ST@32 AV NW",,  51.082186,-114.129230,,,0
6757,6757,"NB 4ST@7AV SW",,  51.045975,-114.071327,,,0
6759,6759,"WB BRENTWOOD RD@BRENTWOOD CO-OP GAS",,  51.087024,-114.130659,,,0
6760,6760,"85 St & Aspen Glen LD SW",,  51.041422,-114.210894,,,0
6761,6761,"sb 36 ST @ MEMORIAL DR SE",,  51.050742,-113.981962,,,0
6762,6762,"SB 12A ST@HIGHFIELD CR SE",,  51.009483,-114.035373,,,0
6763,6763,"SB BRENTWOOD RD@BRENTWOOD CO-OP",,  51.086807,-114.130601,,,0
6764,6764,"85St & Aspen Summit Bv SW",,  51.043706,-114.210885,,,0
6765,6765,"Marlborough LRT Station (sb 36 ST @ 8 AV NE)",,  51.058886,-113.982103,,,0
6766,6766,"nb 52 ST @ MADIGAN DR NE",,  51.062817,-113.958151,,,0
6767,6767,"NB CROWFOOT GA@CROWFOOT CR NW",,  51.128144,-114.197565,,,0
6768,6768,"SB EDMONTON TR@19 AV NE",,  51.069304,-114.056177,,,0
6769,6769,"WB HAWKWOOD DR@HAWKWOOD RD NW",,  51.126588,-114.187454,,,0
6770,6770,"SB DEER RDG DR@DEERPOINT RD SE",,  50.926114,-114.024298,,,0
6771,6771,"WB SLVR SPRS BV@SLVRGV DR NW",,  51.115310,-114.204373,,,0
6772,6772,"14Ave & Aspen Stone Rd SW",,  51.045246,-114.216600,,,0
6773,6773,"NB EDMONTON TR @ 29 AV NE",,  51.079142,-114.055009,,,0
6774,6774,"EB HAWKWOOD DR@HAWKWOOD RD NW",,  51.126680,-114.186419,,,0
6775,6775,"SB HAWKWOOD DR@HAWKSTONE DR NW",,  51.135746,-114.181936,,,0
6776,6776,"93St & Aspen Hills Way SW",,  51.043746,-114.222740,,,0
6777,6777,"SB 36 ST@26 AV NE",,  51.077019,-113.982050,,,0
6778,6778,"EB 24 AV@7 ST NW",,  51.074235,-114.078451,,,0
6780,6780,"NB 36 ST@WHITEFIELD DR NE",,  51.088893,-113.981363,,,0
6781,6781,"WB HAWKSTONE DR@HAWKTREE CL NW",,  51.135218,-114.171232,,,0
6782,6782,"EB HAWKSTONE DR@HAWKMT GR NW",,  51.134829,-114.177832,,,0
6783,6783,"NB 5 ST@24 AV NW",,  51.074590,-114.073931,,,0
6784,6784,"NB 5 ST@26 AV NW",,  51.076362,-114.073934,,,0
6785,6785,"EB PATINA DR@PATINA PL SW",,  51.060681,-114.168358,,,0
6786,6786,"WB PATINA DR@VLGE HT SW",,  51.056797,-114.169523,,,0
6789,6789,"NB STRATHCONA BV@STRATHCONA DR SW",,  51.047447,-114.185347,,,0
6790,6790,"WB 17 AV@COSTELLO BV SW",,  51.037449,-114.170974,,,0
6792,6792,"NB HOME RD@BOWNESS RD NW",,  51.075999,-114.164281,,,0
6794,6794,"NB HOME RD@20 AV NW",,  51.078789,-114.164325,,,0
6795,6795,"SB 16 AV@HOME RD NW",,  51.072074,-114.163750,,,0
6796,6796,"SB 16 AV@MONTEREY AV NW",,  51.069154,-114.159817,,,0
6797,6797,"NB MACLEOD TR@25 AV SW",,  51.031112,-114.059412,,,0
6798,6798,"SB HOME RD@20 AV NW",,  51.077939,-114.164519,,,0
6799,6799,"NB 48 ST@MONTALBAN AV NW",,  51.080738,-114.159764,,,0
6800,6800,"EB 34 AV@50 ST NW",,  51.082920,-114.159259,,,0
6801,6801,"Anderson LRT Station NB",,  50.954258,-114.074394,,,0
6802,6802,"Southland LRT Station nb",,  50.964452,-114.076631,,,0
6803,6803,"Heritage LRT Station nb",,  50.979308,-114.073617,,,0
6804,6804,"Chinook LRT Station NB",,  50.997465,-114.065575,,,0
6805,6805,"39 Avenue LRT Station nb",,  51.017819,-114.061238,,,0
6806,6806,"Erlton/Stampede Station NB",,  51.031925,-114.058833,,,0
6807,6807,"Victoria Park/Stampede LRT Station NB",,  51.038395,-114.058209,,,0
6808,6808,"Whitehorn LRT Station sb",,  51.087007,-113.981828,,,0
6809,6809,"Rundle LRT Station nb",,  51.075190,-113.981598,,,0
6810,6810,"Marlborough LRT Station nb",,  51.058990,-113.981582,,,0
6811,6811,"Franklin LRT Station nb",,  51.047030,-113.994604,,,0
6812,6812,"Barlow-Max Bell LRT Station eb",,  51.045180,-114.005240,,,0
6813,6813,"Zoo LRT Station eb",,  51.047263,-114.025497,,,0
6814,6814,"Bridgeland-Memorial LRT Station eb",,  51.048726,-114.039174,,,0
6815,6815,"Brentwood LRT Station SB",,  51.086692,-114.131393,,,0
6816,6816,"University LRT Station nb",,  51.080252,-114.122996,,,0
6817,6817,"Banff Trail LRT Station nb",,  51.071148,-114.115637,,,0
6818,6818,"Lions Park LRT Station nb",,  51.065076,-114.103653,,,0
6819,6819,"S.A.I.T./ACA&D/Jubilee LRT Station",,  51.063063,-114.091046,,,0
6820,6820,"Sunnyside LRT Station nb",,  51.056393,-114.084356,,,0
6822,6822,"WB 7 AV@CITY HALL STN",,  51.046354,-114.056720,,,0
6823,6823,"WB 7 AV@1 ST W STN",,  51.046574,-114.064383,,,0
6824,6824,"WB 7 AV@4 ST W STN",,  51.046803,-114.072416,,,0
6825,6825,"WB 7 AV@7 ST W STN",,  51.046969,-114.077971,,,0
6827,6827,"EB 7 AV @ 8 ST W STN",,  51.046938,-114.080712,,,0
6828,6828,"EB 7 AV @ 6 ST W STN",,  51.046765,-114.074858,,,0
6829,6829,"EB 7 AV @ 3 ST W STN",,  51.046606,-114.068904,,,0
6830,6830,"EB 7 AV @ CENTRE ST STN",,  51.046378,-114.061241,,,0
6831,6831,"EB 7 AV @ CITY HALL STN",,  51.046255,-114.056726,,,0
6832,6832,"Aspen Hills Dr & Aspen Hills Way SW",,  51.041487,-114.219636,,,0
6833,6833,"Brentwood LRT Station nb",,  51.086845,-114.132869,,,0
6834,6834,"WB CITADEL  DR@CITADEL MDW GV NW",,  51.148141,-114.172615,,,0
6835,6835,"WB CITADEL DR@400 CITADEL MDW BA NW",,  51.149109,-114.177332,,,0
6836,6836,"WB ARBR LK WY@NOSE HL DR NW",,  51.137786,-114.185601,,,0
6837,6837,"NB EDMONTON TR @ 27 AV NE",,  51.077371,-114.055379,,,0
6838,6838,"SB ARBR LK WY@ARBR GLEN CL NW",,  51.136264,-114.191498,,,0
6839,6839,"NB ARBR LK WY@ARBR CLIFF CL NW",,  51.135600,-114.191567,,,0
6840,6840,"NB ARBR LAKE WY@ARBR LK PL NW",,  51.136924,-114.190514,,,0
6841,6841,"NB EDMONTON TR @ 32 AV NE",,  51.081325,-114.054528,,,0
6842,6842,"CROWFOOT WY @ CROWFOOT CI NW",,  51.125005,-114.207718,,,0
6843,6843,"SB EVERGR ST@SHAWNEE DR SW",,  50.929324,-114.094919,,,0
6844,6844,"NB NOSE HL DR@HAWKSTONE DR NW",,  51.137855,-114.184338,,,0
6845,6845,"SB CITADEL DR@CITADEL PASS CR NW",,  51.141630,-114.178246,,,0
6846,6846,"Brentwood LRT Station nb",,  51.086578,-114.132272,,,0
6847,6847,"WB LAGUNA WY@CATALINA BV NE",,  51.084194,-113.931856,,,0
6848,6848,"SB 18 ST@8 AV NW",,  51.059320,-114.102599,,,0
6849,6849,"EB 5 AV@7 ST SW",,  51.048768,-114.078714,,,0
6850,6850,"EB RICHARDSON WY@W OF RICHARD RD SW",,  51.013911,-114.127220,,,0
6851,6851,"NB NORTHLND DR@N OF NORTHMT DR NW",,  51.098380,-114.141083,,,0
6852,6852,"SB 37 ST@VARAL RD NW",,  51.083391,-114.141308,,,0
6853,6853,"CROWFOOT CL @ CROWFOOT WY NW",,  51.125006,-114.207746,,,0
6854,6854,"SB SUNPARK DR@SUN VLY BV SE",,  50.905746,-114.055345,,,0
6855,6855,"EB 5 AV@7 ST SW",,  51.048763,-114.078857,,,0
6857,6857,"SB EDGEPARK BV@S OF CNTRY HLS BV NW",,  51.137854,-114.157159,,,0
6858,6858,"WB 26 AV@52 ST NE",,  51.076345,-113.957463,,,0
6859,6859,"NB SARCEE RD@S OF 36 AV SW",,  51.021102,-114.131396,,,0
6860,6860,"WB 6 AV@MACLEOD TR SE",,  51.047398,-114.057467,,,0
6861,6861,"SB 1 ST@7 AV SE",,  51.046632,-114.060597,,,0
6862,6862,"NB NORTHLND DR@N.OF NORTHMT DR NW",,  51.097776,-114.141064,,,0
6863,6863,"WB SHWNSSY BV@W OF SHWNSSY DR SW",,  50.913682,-114.078335,,,0
6864,6864,"Brentwood LRT Station eb",,  51.087094,-114.133125,,,0
6865,6865,"EB RIVERGLEN DR@21 ST SE",,  50.973588,-114.008740,,,0
6866,6866,"SB STEWART GR@S OF RICHMOND RD SW",,  51.015639,-114.168851,,,0
6867,6867,"NB SIER MORENA BV@SIGNAL HL CE SW",,  51.018608,-114.175943,,,0
6868,6868,"WB SIER MORENA BV@SIER VISTA CL SW",,  51.020540,-114.181459,,,0
6869,6869,"WB SIER MORENA BV@SIER MORENA RD SW",,  51.020489,-114.184913,,,0
6870,6870,"SB SIER MORENA BV@SIER MORENA WY SW",,  51.019646,-114.186176,,,0
6871,6871,"SB COVNTRY DR@COVERTON GA NE",,  51.163558,-114.042851,,,0
6872,6872,"SB SIER MORENA BV@SIER MORENA PA SW",,  51.014184,-114.185323,,,0
6873,6873,"SB SIER MORENA BV@SIER MORENA CO SW",,  51.016268,-114.185953,,,0
6874,6874,"EB NOSE HL DR@87 ST NW",,  51.104521,-114.216225,,,0
6875,6875,"SB 87 ST@NOSE HL DR NW",,  51.104324,-114.217409,,,0
6878,6878,"NB MACLEOD TR@HERITAGE DR SW",,  50.980509,-114.071318,,,0
6879,6879,"EB 64 AV @ HUNTERHORN RD NE",,  51.110478,-114.053145,,,0
6880,6880,"WB 64 AV@HUNTERHORN RD NE",,  51.110696,-114.053931,,,0
6881,6881,"WB 2 AV@2 ST SW",,  51.051446,-114.068199,,,0
6882,6882,"WB BEDDINGTON BV@BEDDINGTON DR NE",,  51.125264,-114.063438,,,0
6884,6884,"NB 49 ST@S OF 40 AV NW",,  51.086817,-114.158592,,,0
6885,6885,"NB EDGEVLY DR@EDGEMONT BV NW",,  51.127650,-114.144850,,,0
6886,6886,"WB EDGEVLY DR@EDGEVLY CI NW",,  51.129542,-114.146806,,,0
6887,6887,"NB EDGEVLY DR@EDGEVIEW DR NW",,  51.131125,-114.147895,,,0
6888,6888,"SB EDGEVLY DR@EDGEVIEW DR NW",,  51.130273,-114.148019,,,0
6889,6889,"SB EDGEVLY DR@EDGEVIEW DR NW",,  51.128753,-114.145797,,,0
6890,6890,"EB EDGEVLY WY@E OF EDGEVLY DR NW",,  51.131883,-114.144689,,,0
6891,6891,"WB EDGEVLY WY@EDGEVLY DR NW",,  51.131983,-114.145483,,,0
6892,6892,"EB ASPEN DR@LILAC WY NW",,  51.088823,-114.215383,,,0
6893,6893,"EB EDGEVLY WY@EDGEVLY CL NW",,  51.134365,-114.138417,,,0
6894,6894,"WB EDGEVLY WY@EDGEVLY CL NW",,  51.133940,-114.139801,,,0
6895,6895,"EB EDGEBK RI@EDGEBK DR NW",,  51.134333,-114.133458,,,0
6896,6896,"SB EDGEBK DR@EDDGEVLY WY NW",,  51.134377,-114.134499,,,0
6897,6897,"EB EDGEBK RI@EDGEBK CI NW",,  51.132510,-114.129525,,,0
6898,6898,"NB EDGEMONT DR@EDGEMONT HL NW",,  51.113973,-114.147208,,,0
6899,6899,"WB EDGEMONT DR@EDGEMONT RD NW",,  51.117096,-114.149488,,,0
6900,6900,"EB EDGEMONT DR@EDGEMONT BV NW",,  51.117083,-114.152261,,,0
6901,6901,"SB EDGEMONT DR@EDGEMONT RD NW",,  51.116583,-114.148720,,,0
6902,6902,"NB 51 ST@GLENBKE VILLAS SW",,  51.029496,-114.160903,,,0
6903,6903,"SB 4 ST@52 AV SW",,  51.006558,-114.071630,,,0
6904,6904,"SB 4 ST@55 AV SW",,  51.004480,-114.071647,,,0
6905,6905,"SB MACLEOD TR@58 AV SW",,  51.000859,-114.071804,,,0
6906,6906,"WB SANDARAC DR@E OF 14 ST NW",,  51.140531,-114.107551,,,0
6908,6908,"SB COVNTRY DR@COVERDALE RD NE",,  51.161425,-114.043517,,,0
6909,6909,"SB 18 ST@RIVERVIEW CL SE",,  50.969754,-114.015325,,,0
6910,6910,"EB 21 ST@RIVER ROCK CR SE",,  50.966417,-114.012520,,,0
6911,6911,"NB 21 ST@RIVER ROCK RD SE",,  50.968762,-114.009933,,,0
6912,6912,"NB 21 ST@RIVER ROCK CI SE",,  50.971388,-114.008895,,,0
6913,6913,"WB BOW TR@40 ST SW",,  51.046360,-114.144632,,,0
6914,6914,"WB 50 AV@4 ST SW",,  51.008796,-114.071233,,,0
6915,6915,"SB OGDEN RD@ 6009 OGDEN RD SE",,  51.000564,-114.010810,,,0
6916,6916,"NB LK FRASER DR@CNYN MDWS DR SE",,  50.931819,-114.064857,,,0
6917,6917,"NB LK FRASER DR@N OF CNYN MDWS DR SE",,  50.934659,-114.065831,,,0
6918,6918,"WB CITADEL WY@CITADEL MDW PT NW",,  51.146933,-114.187446,,,0
6919,6919,"NB 56 ST@114 AV SE",,  50.951057,-113.951774,,,0
6920,6920,"NB 49 ST@34 AV NW",,  51.083588,-114.158219,,,0
6921,6921,"WB COVNTRY HLS WY@COVEBK GA NE",,  51.169051,-114.058066,,,0
6922,6922,"EB APPLEWOOD DR@68 ST SE",,  51.045468,-113.934203,,,0
6923,6923,"NB APPLEWOOD DR@APPLEWOOD WY SE",,  51.046877,-113.931342,,,0
6924,6924,"EB APPLEWOOD DR@APPLERDG GR SE",,  51.049242,-113.927546,,,0
6925,6925,"SB APPLEWOOD DR@APPLESIDE CL SE",,  51.048249,-113.925685,,,0
6926,6926,"SB APPLEWOOD DR@APPLEBURN CL SE",,  51.046497,-113.925787,,,0
6927,6927,"SB APPLEWOOD DR@APPLEMONT CL SE",,  51.044349,-113.925858,,,0
6928,6928,"WB APPLEWOOD DR@APPLESTONE PA SE",,  51.042305,-113.927135,,,0
6929,6929,"NB HRVST HLS DR@HRVST PK RD NE",,  51.149761,-114.060023,,,0
6930,6930,"EB SIER MORENA BV@SIER MADRE CR SW",,  51.013229,-114.176683,,,0
6931,6931,"SB BOWNESS RD@44 ST NW",,  51.069915,-114.157072,,,0
6932,6932,"SB 52 ST@8 AV SE",,  51.044668,-113.958613,,,0
6933,6933,"SB COVNTRY DR@COVERDALE RD NE",,  51.159476,-114.043656,,,0
6934,6934,"WB APPLEWOOD DR@APPLETREE CR SE",,  51.042544,-113.932470,,,0
6935,6935,"EB CITADEL WY@CITADEL MDW GD NW",,  51.146772,-114.186341,,,0
6936,6936,"NB CITADEL DR@CITADEL WY NW",,  51.146935,-114.181540,,,0
6938,6938,"SB SUNLAKE RD@SUNMDWS RD SE",,  50.894800,-114.045070,,,0
6939,6939,"EB SUNLAKE RD@SUNMDWS CR SE (W.LEG)",,  50.893674,-114.041813,,,0
6940,6940,"NB SUNLAKE RD@E OF SUNMDWS CR SE",,  50.893684,-114.037987,,,0
6941,6941,"NB SUNLAKE RD@SUNLAKE LI SE",,  50.896298,-114.038191,,,0
6942,6942,"WB SUNMILLS DR@SUNSET WY SE",,  50.898198,-114.037544,,,0
6943,6943,"SB SUNLAKE RD@SUNMILLS DR SE",,  50.897539,-114.038524,,,0
6944,6944,"SB SUNLAKE RD@SUNLAKE LI SE",,  50.895549,-114.038423,,,0
6945,6945,"WB SUNLAKE RD@E OF SUNMDWS CR SE",,  50.893846,-114.038318,,,0
6946,6946,"WB SUNLAKE RD@SUNMDWS CR SE",,  50.893863,-114.042882,,,0
6947,6947,"NB SUNLAKE RD@SUNMDWS RD SE",,  50.895467,-114.044800,,,0
6948,6948,"WB DGLSDALE BV@DGLSVIEW BV SE",,  50.940868,-113.991735,,,0
6949,6949,"WB DGLSDALE BV@DGLS WDS RI SE",,  50.942346,-113.996751,,,0
6950,6950,"EB HERITAGE DR@5 ST SW",,  50.979494,-114.079248,,,0
6951,6951,"EB HERITAGE DR@5 ST SW",,  50.979486,-114.079305,,,0
6952,6952,"WB HERITAGE DR@5 ST SW",,  50.979645,-114.079523,,,0
6953,6953,"WB HERITAGE DR@5 ST SW",,  50.979656,-114.079608,,,0
6954,6954,"nb CASTLERIDGE BV @ WESTWINDS DR NE",,  51.107587,-113.967584,,,0
6955,6955,"WB EDGEBK RI@EDGEBK CI NW",,  51.132930,-114.130528,,,0
6956,6956,"EB CORAL SPRS BV@CORAL SANDS PL NE",,  51.098565,-113.930732,,,0
6957,6957,"SB @ACCESS RD CHATEAU ESTS",,  51.062916,-113.912936,,,0
6958,6958,"WB 26 AV@26A ST SW",,  51.030129,-114.125760,,,0
6959,6959,"WB PALM WY@E OF COTTONWOOD ST NW",,  51.094211,-114.224829,,,0
6960,6960,"SB NOSE HL DR@CNTRY HLS BV NW",,  51.140606,-114.182798,,,0
6961,6961,"NB CITADEL GA@CNTRY HLS BV NW",,  51.141601,-114.181165,,,0
6962,6962,"EB 22 AV@RUNDLEHORN DR NE",,  51.072538,-113.940166,,,0
6963,6963,"SB CALIFORNIA BV@W OF ELDORADO CL NE",,  51.071072,-113.931582,,,0
6964,6964,"EB CALIFORNIA BV@DEL RAY RD NE",,  51.070863,-113.928112,,,0
6965,6965,"NB CALIFORNIA BV@DEL RAY GA NE",,  51.073479,-113.926311,,,0
6966,6966,"NB CALIFORNIA BV@CALIFORNIA PL NE",,  51.077116,-113.926084,,,0
6967,6967,"WB CALIFORNIA BV@BURROUGHS MR NE",,  51.078425,-113.927311,,,0
6968,6968,"Brentwood LRT Station sb",,  51.086940,-114.133063,,,0
6969,6969,"SB 56 ST@DUFFERIN BV SE",,  50.953258,-113.952028,,,0
6970,6970,"WB MCKENZ LK BV@MT MCKENZ DR SE",,  50.916553,-113.981963,,,0
6971,6971,"EB DGLSDALE BV@DGLSBANK GD SE",,  50.942671,-114.002397,,,0
6972,6972,"WB 6 AV@6 ST SW",,  51.047934,-114.077025,,,0
6973,6973,"sb CORAL SPRINGS BV @ CORAL SHORES DR NE",,  51.103694,-113.925649,,,0
6974,6974,"WB 6 AV@6 ST SW",,  51.047917,-114.077040,,,0
